0.012379,0.000193,20.2740621581988,86.4679254900134
0.012379,0.013725,20.4209611531327,91.0232864564202
0.012379,0.076309,20.6396849451494,101.605031275806
0.012379,0.126815,20.5921847683428,102.894486806098
0.012379,0.145599,20.5785193921286,102.764147297706
0.012379,0.167456,20.5719881239174,102.436371334175
0.012379,0.185265,20.5711037120242,102.07691738419
0.012379,0.18712,20.5710435030392,102.035415900878
0.012379,0.20015,20.5697779417073,101.722383999272
0.012379,0.235189,20.5454099882728,100.665041126372
0.012379,0.255809,20.5061051959782,99.8568229971883
0.012379,0.316591,20.2590042350318,96.548358507889
0.012379,0.317533,20.2538860515765,96.4881589708515
0.012379,0.332724,20.1680044900594,95.4980670346894
0.012379,0.337257,20.1414049965119,95.1979068572645
0.012379,0.353643,20.0431558423223,94.1101161707452
0.012379,0.387567,19.8397501409864,91.9347748712512
0.012379,0.412097,19.7001452063922,90.4672245147649
0.012379,0.417844,19.6685315354049,90.1323858534662
0.012379,0.423086,19.6399924155508,89.8279980217894
0.012379,0.437049,19.5649249293918,89.013396174949
0.012379,0.439798,19.5502281978898,88.8509424013663
0.012379,0.451394,19.4880776654075,88.1510723686735
0.012379,0.461776,19.4315914314891,87.4958598366521
0.012379,0.466948,19.4028936855502,87.1561495579315
0.012379,0.468436,19.3945474394716,87.0565416823355
0.012379,0.474607,19.359428824798,86.633748596267
0.012379,0.484214,19.3028045374132,85.941442009169
0.012379,0.520499,19.0573026643381,82.8869721577656
0.012379,0.543952,18.8631259580108,80.5286850343736
0.012379,0.553698,18.7730632895804,79.4699942598889
0.012379,0.630351,17.8921077066087,70.248444073702
0.012379,0.665585,17.4163758407932,65.8591928526438
0.012379,0.67605,17.2693241546091,64.5495389917789
0.012379,0.689104,17.0816922937364,62.900463345657
0.012379,0.700618,16.9114061380284,61.4202553810228
0.012379,0.711771,16.7409176342063,59.950003167679
0.012379,0.717142,16.6564174370026,59.2247414310328
0.012379,0.720265,16.6064569249845,58.7968562236283
0.012379,0.749388,16.1021980764401,54.5103908089777
0.012379,0.803635,14.8563696451699,44.2643549010533
0.012379,0.805665,14.7987911978821,43.8092781054782
0.012379,0.814556,14.5353826403965,41.7548516538023
0.012379,0.826586,14.1485263601235,38.8261596662661
0.012379,0.84424,13.513852534835,34.274025471667
0.012379,0.894662,11.259918188454,20.8222870020137
0.012379,0.923621,9.72346060971962,13.7480343165027
0.012379,0.941828,8.71114949537223,9.66234174424258
0.012379,0.950682,8.2164034138232,7.74868521934994
0.012379,0.969391,7.18754106209654,3.78966848579071
0.027856,0.000193,21.6091372413601,104.081594682162
0.027856,0.013725,21.7429868390814,108.475844803649
0.027856,0.076309,21.8919720847812,117.587088356057
0.027856,0.126815,21.7769968401733,117.235164452437
0.027856,0.145599,21.7349934486559,116.46836763499
0.027856,0.167456,21.6935808988488,115.411863732445
0.027856,0.185265,21.6633597468353,114.481112082431
0.027856,0.18712,21.6602272555576,114.381707835004
0.027856,0.20015,21.6374475925422,113.672243389041
0.027856,0.235189,21.5580432730252,111.66051635838
0.027856,0.255809,21.4902962538674,110.38624116009
0.027856,0.316591,21.1854589509871,106.203273387972
0.027856,0.317533,21.1797621005563,106.135336933015
0.027856,0.332724,21.0856896327894,105.041477799651
0.027856,0.337257,21.0570281462543,104.717419998938
0.027856,0.353643,20.9525350086271,103.565871287761
0.027856,0.387567,20.7401540453906,101.335438019695
0.027856,0.412097,20.595246340188,99.8576106000405
0.027856,0.417844,20.562371985467,99.5215928235737
0.027856,0.423086,20.5326604097162,99.2163704243842
0.027856,0.437049,20.4543455337711,98.4007451027422
0.027856,0.439798,20.4389880931494,98.2383525068179
0.027856,0.451394,20.3739878674878,97.5401665765886
0.027856,0.461776,20.3149002683222,96.8891809610638
0.027856,0.466948,20.2849073640094,96.552856741344
0.027856,0.468436,20.276190284489,96.4544058065859
0.027856,0.474607,20.2395489351832,96.0373669374639
0.027856,0.484214,20.1806329017154,95.357405370813
0.027856,0.520499,19.9283211835059,92.3912130745042
0.027856,0.543952,19.7321013133178,90.1167241938213
0.027856,0.553698,19.6417919596149,89.0935993883522
0.027856,0.630351,18.7633726509555,79.8699234212765
0.027856,0.665585,18.2824832187838,75.1544232604685
0.027856,0.67605,18.1321128515977,73.7030203634712
0.027856,0.689104,17.9390544723042,71.8523303379957
0.027856,0.700618,17.7627969806121,70.1751460614777
0.027856,0.711771,17.5855123304295,68.5010758857678
0.027856,0.717142,17.4974074230064,67.6743568089179
0.027856,0.720265,17.4452581141524,67.1867720680157
0.027856,0.749388,16.9178488948054,62.3382280751938
0.027856,0.803635,15.6222750548848,51.205651818921
0.027856,0.805665,15.5628000731863,50.724367744736
0.027856,0.814556,15.2910903612608,48.5612061623626
0.027856,0.826586,14.8929916977069,45.4996599585064
0.027856,0.84424,14.241595709673,40.7750309125801
0.027856,0.894662,11.9324328439454,26.8478255891554
0.027856,0.923621,10.3521261350478,19.4156739828098
0.027856,0.941828,9.30479080409876,15.0394231306972
0.027856,0.950682,8.79053865903747,12.958795210616
0.027856,0.969391,7.71466829216555,8.5765963783399
0.041304,0.000193,22.9086421346583,119.499413273977
0.041304,0.013725,23.0316298782119,123.789821127967
0.041304,0.076309,23.1289701046612,131.793629949863
0.041304,0.126815,22.968814654461,130.164313927207
0.041304,0.145599,22.9079259265861,128.909664276982
0.041304,0.167456,22.8430209191439,127.305866982319
0.041304,0.185265,22.7927931227199,125.956915413792
0.041304,0.18712,22.7875523089692,125.815733136889
0.041304,0.20015,22.7499412214874,124.823494757908
0.041304,0.235189,22.6320698621917,122.156604452282
0.041304,0.255809,22.5441024949324,120.576727119457
0.041304,0.316591,22.1959435363803,115.833825073589
0.041304,0.317533,22.1897608628394,115.760525746111
0.041304,0.332724,22.0884314461325,114.589116330895
0.041304,0.337257,22.0577837397513,114.244541159637
0.041304,0.353643,21.9465702822297,113.024516902061
0.041304,0.387567,21.7208261430178,110.650629595772
0.041304,0.412097,21.565075180353,109.044634209896
0.041304,0.417844,21.5294117124698,108.674949898661
0.041304,0.423086,21.4970678050347,108.337998859463
0.041304,0.437049,21.4113437598958,107.434363684068
0.041304,0.439798,21.3944642326063,107.254279486377
0.041304,0.451394,21.3228496870519,106.481434665479
0.041304,0.461776,21.2576335654205,105.765267700865
0.041304,0.466948,21.2245414900371,105.397730096244
0.041304,0.468436,21.2149293780578,105.290504933941
0.041304,0.474607,21.1745686538051,104.838234033775
0.041304,0.484214,21.1098764759973,104.107821359497
0.041304,0.520499,20.8371152266785,101.014730402195
0.041304,0.543952,20.6298504928496,98.713518307138
0.041304,0.553698,20.5355568651606,97.6884134107266
0.041304,0.630351,19.6321153428054,88.3580812317836
0.041304,0.665585,19.1360361629401,83.3671024704697
0.041304,0.67605,18.9799053792725,81.797079038209
0.041304,0.689104,18.7787876435504,79.7774510916192
0.041304,0.700618,18.5946509538031,77.9350197979257
0.041304,0.711771,18.4091203266937,76.0899914883398
0.041304,0.717142,18.3168591334022,75.1782753699011
0.041304,0.720265,18.2622454161815,74.6407315622808
0.041304,0.749388,17.7107821419941,69.3256799324648
0.041304,0.803635,16.3722155973457,57.4895260207005
0.041304,0.805665,16.3113120063874,56.9883317634871
0.041304,0.814556,16.0335299941306,54.7428826415868
0.041304,0.826586,15.6276636577702,51.5805444633439
0.041304,0.84424,14.9655743514026,46.7197810397303
0.041304,0.894662,12.6240210863401,32.3199730159751
0.041304,0.923621,11.0162398439645,24.4746088760646
0.041304,0.941828,9.94514157056806,19.7767069945493
0.041304,0.950682,9.41707751928542,17.5206532842743
0.041304,0.969391,8.30659150320782,12.7182688178897
0.07245,0.000193,26.2089536669319,152.191064865397
0.07245,0.013725,26.3072055176966,156.486761486031
0.07245,0.076309,26.3082120790984,163.101444869419
0.07245,0.126815,26.080984939697,159.479826933974
0.07245,0.145599,25.9925335096676,157.43602024782
0.07245,0.167456,25.8925577699265,154.942660426449
0.07245,0.185265,25.8116931245363,152.916284079726
0.07245,0.18712,25.8031851950372,152.707699053171
0.07245,0.20015,25.7424042556086,151.261030716563
0.07245,0.235189,25.5631733350856,147.554829662791
0.07245,0.255809,25.4423158104688,145.492198959065
0.07245,0.316591,25.0193131105207,139.73038408402
0.07245,0.317533,25.0121794690934,139.643314634446
0.07245,0.332724,24.8958160223797,138.243918308594
0.07245,0.337257,24.8607138226425,137.827635219197
0.07245,0.353643,24.7329734943486,136.324787874055
0.07245,0.387567,24.4670105623665,133.195967888345
0.07245,0.412097,24.2738471419434,130.884270548488
0.07245,0.417844,24.2282517287724,130.333291390754
